Snapshot Number,Redshift,Stellar Mass [Msun],Star Formation Rate [Msun/yr],GalaxyID,GALEX_FUV,GALEX_NUV,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,TwoMASS_J,TwoMASS_H,TwoMASS_Ks,UKIDSS_Z,UKIDSS_Y,UKIDSS_J,UKIDSS_H,UKIDSS_K,Johnson_U,Johnson_B,Johnson_V,Johnson_R,Johnson_I,Johnson_J,Johnson_M,WISE_W1,WISE_W2,WISE_W3,WISE_W4,IRAS_12,IRAS_25,IRAS_60,IRAS_100,IRAC_I1,IRAC_I2,IRAC_I3,IRAC_I4,MIPS_24,MIPS_70,MIPS_160,PACS_70,PACS_100,PACS_160,SPIRE_250,SPIRE_350,SPIRE_500,SCUBA2_450,SCUBA2_850,GALEX_FUV_f,GALEX_NUV_f,SDSS_u_f,SDSS_g_f,SDSS_r_f,SDSS_i_f,SDSS_z_f,TwoMASS_J_f,TwoMASS_H_f,TwoMASS_Ks_f,UKIDSS_Z_f,UKIDSS_Y_f,UKIDSS_J_f,UKIDSS_H_f,UKIDSS_K_f,Johnson_U_f,Johnson_B_f,Johnson_V_f,Johnson_R_f,Johnson_I_f,Johnson_J_f,GALEX_FUV_e,GALEX_NUV_e,SDSS_u_e,SDSS_g_e,SDSS_r_e,SDSS_i_e,SDSS_z_e,TwoMASS_J_e,TwoMASS_H_e,TwoMASS_Ks_e,UKIDSS_Z_e,UKIDSS_Y_e,UKIDSS_J_e,UKIDSS_H_e,UKIDSS_K_e,Johnson_U_e,Johnson_B_e,Johnson_V_e,Johnson_R_e,Johnson_I_e,Johnson_J_e,ALMA_6,ALMA_7,ALMA_8,ALMA_9,ALMA_10
28,2.220446E-16,3.5276157E10,0.59837645,12186188,-16.13078,-16.39972,-18.347456,-19.870327,-20.640789,-20.989285,-21.352468,-21.764326,-22.053677,-21.896423,-21.328144,-21.622942,-21.773218,-22.041948,-21.858822,-18.284315,-19.582651,-20.323902,-20.831963,-21.298014,-21.753756,-20.86066,-21.312357,-20.9264,-21.215836,-22.28739,-21.140491,-22.20974,-24.513252,-25.754824,-21.286942,-20.965199,-21.006094,-21.419447,-22.311087,-25.051697,-25.955078,-25.010551,-25.768139,-25.903887,-25.25094,-24.451605,-23.400637,-23.729322,-21.569918,-16.638369,-16.864931,-18.612898,-20.092257,-20.838015,-21.167704,-21.50961,-21.888407,-22.14195,-21.956436,-21.485992,-21.770048,-21.896126,-22.13105,-21.91741,-18.551891,-19.814394,-20.528114,-21.018194,-21.457932,-21.878569,-15.798598,-16.114832,-18.191896,-19.753605,-20.535292,-20.896935,-21.263674,-21.685638,-21.992928,-21.849367,-21.239185,-21.537163,-21.694881,-21.980675,-21.812223,-18.128067,-19.461605,-20.216518,-20.734121,-21.208647,-21.676252,-20.57658,-21.298729,-22.368816,-23.692472,-24.453066
28,2.220446E-16,2.15121367E10,0.52571255,12200589,-16.088436,-16.370525,-18.109123,-19.534986,-20.23623,-20.547222,-20.864845,-21.193531,-21.433401,-21.240648,-20.84348,-21.094917,-21.200596,-21.42388,-21.200924,-18.04815,-19.268467,-19.941643,-20.404833,-20.815437,-21.186123,-20.156876,-20.626171,-20.214657,-20.691805,-21.791473,-20.61799,-21.71452,-23.7496,-24.904268,-20.59186,-20.253944,-20.36861,-20.897247,-21.814459,-24.23551,-25.119925,-24.197258,-24.917242,-25.062225,-24.430542,-23.64022,-22.596823,-22.923632,-20.780766,-16.364567,-16.598782,-18.17304,-19.573034,-20.270218,-20.576689,-20.89321,-21.21669,-21.451159,-21.2532,-20.871773,-21.12112,-21.22357,-21.441618,-21.21339,-18.113298,-19.30933,-19.974463,-20.436302,-20.843727,-21.209066,-15.885688,-16.202984,-18.007803,-19.463673,-20.169224,-20.486597,-20.805004,-21.13733,-21.387508,-21.203745,-20.783594,-21.03504,-21.14421,-21.37765,-21.164778,-17.945889,-19.193344,-19.876253,-20.34109,-20.755402,-21.130598,-19.774536,-20.510096,-21.573502,-22.886934,-23.641935
28,2.220446E-16,3.5451548E10,1.197066,12211753,-17.094276,-17.30596,-18.847717,-20.231073,-20.926918,-21.231104,-21.555017,-21.91984,-22.167084,-21.986837,-21.53216,-21.80821,-21.926826,-22.15626,-21.949581,-18.788729,-19.971716,-20.629257,-21.092339,-21.506033,-21.909296,-20.964085,-21.39094,-21.015875,-21.523973,-22.595818,-21.457176,-22.508379,-24.465334,-25.758762,-21.365812,-21.053152,-21.184528,-21.727497,-22.613483,-24.980362,-26.114544,-24.934296,-25.769556,-26.059925,-25.540987,-24.807255,-23.802835,-24.122303,-22.019144,-17.264,-17.47041,-18.95694,-20.317162,-21.003736,-21.297691,-21.615095,-21.96636,-22.200727,-22.009918,-21.592772,-21.862816,-21.973417,-22.190285,-21.97199,-18.899117,-20.062584,-20.708508,-21.163513,-21.56671,-21.955599,-16.052353,-16.399387,-18.384663,-19.884857,-20.621859,-20.967484,-21.31822,-21.740454,-22.042765,-21.899487,-21.293509,-21.58937,-21.749298,-22.030521,-21.863947,-18.321695,-19.608181,-20.318186,-20.811361,-21.265776,-21.729376,-21.034767,-21.75184,-22.801895,-24.08666,-24.810478
28,2.220446E-16,1.12207985E10,0.49846086,11213281,-16.960768,-17.048891,-17.958172,-19.116575,-19.713522,-19.979185,-20.271797,-20.5648,-20.793995,-20.59544,-20.25298,-20.473919,-20.571115,-20.7846,-20.557634,-17.904617,-18.895365,-19.44142,-19.856853,-20.223799,-20.557531,-19.48925,-19.977724,-19.552622,-20.020048,-21.106287,-19.942762,-21.048191,-22.898886,-24.027748,-19.938625,-19.595226,-19.69087,-20.217804,-21.140596,-23.335855,-24.435112,-23.296354,-24.03846,-24.369759,-24.006065,-23.402786,-22.5186,-22.812325,-20.874805,-17.266586,-17.35485,-18.163544,-19.260857,-19.8391,-20.0786,-20.35858,-20.629402,-20.839066,-20.627037,-20.340616,-20.55218,-20.635063,-20.83014,-20.588385,-18.111622,-19.04664,-19.56874,-19.968214,-20.31241,-20.62231,-16.644987,-16.720148,-17.729122,-18.92828,-19.567745,-19.864143,-20.181517,-20.511633,-20.763107,-20.577564,-20.16092,-20.401548,-20.518877,-20.75324,-20.54029,-17.674248,-18.698792,-19.277462,-19.729229,-20.130388,-20.504179,-19.936636,-20.619009,-21.607307,-22.779741,-23.408886
28,2.220446E-16,1.90219264E10,0.91410965,10192190,-17.830643,-17.930458,-18.823915,-19.954361,-20.542099,-20.781038,-21.064278,-21.349081,-21.558733,-21.347473,-21.046185,-21.269459,-21.354101,-21.549412,-21.3092,-18.771532,-19.736969,-20.270323,-20.670977,-21.01782,-21.341774,-20.230633,-20.721066,-20.294563,-20.785616,-21.82546,-20.729887,-21.751534,-23.446583,-24.632475,-20.682974,-20.337162,-20.435383,-20.993702,-21.848913,-23.879356,-25.166529,-23.836279,-24.640575,-25.098381,-24.80457,-24.207157,-23.310194,-23.607874,-21.640364,-17.866625,-17.97077,-18.846865,-19.972368,-20.556366,-20.793133,-21.073933,-21.355234,-21.562368,-21.349468,-21.056057,-21.277533,-21.36012,-21.553144,-21.311134,-18.79481,-19.755909,-20.285973,-20.683945,-21.027765,-21.348042,-17.042818,-17.126837,-18.258604,-19.48613,-20.163141,-20.466995,-20.805681,-21.177483,-21.45269,-21.281763,-20.783798,-21.049248,-21.184889,-21.44179,-21.245316,-18.203377,-19.246199,-19.857924,-20.329947,-20.752674,-21.170362,-20.68204,-21.381937,-22.382698,-23.574793,-24.213705
28,2.220446E-16,1.90384374E10,1.0746309,9067174,-18.16353,-18.255365,-19.040731,-20.106373,-20.65103,-20.878134,-21.14187,-21.41314,-21.622904,-21.413542,-21.124105,-21.334423,-21.418596,-21.614172,-21.37502,-18.989368,-19.901201,-20.39105,-20.773275,-21.098415,-21.4074,-20.308426,-20.792841,-20.368986,-20.918219,-21.995182,-20.848528,-21.936052,-23.764523,-24.872635,-20.752272,-20.411896,-20.52229,-21.094704,-22.027033,-24.194109,-25.299969,-24.155725,-24.883032,-25.235613,-24.895853,-24.288755,-23.38859,-23.686867,-21.717047,-18.234531,-18.324215,-19.066418,-20.11687,-20.657032,-20.88046,-21.144255,-21.412851,-21.62149,-21.412836,-21.126732,-21.334305,-21.418274,-21.612799,-21.374153,-19.015476,-19.912954,-20.397837,-20.777447,-21.100492,-21.406916,-17.510658,-17.575819,-18.569174,-19.720129,-20.33828,-20.623058,-20.931921,-21.272419,-21.532806,-21.35618,-20.911076,-21.15317,-21.279781,-21.52271,-21.31897,-18.515152,-19.497322,-20.049864,-20.493979,-20.882513,-21.26582,-20.759985,-21.458038,-22.459976,-23.653675,-24.29482
28,2.220446E-16,1.45902766E10,0.24234098,11457292,-15.174863,-15.53783,-17.619291,-19.112295,-19.835028,-20.162827,-20.483137,-20.823956,-21.073772,-20.886002,-20.461826,-20.715912,-20.830456,-21.063383,-20.84603,-17.555374,-18.833065,-19.543146,-20.012873,-20.433321,-20.81533,-19.739138,-20.262026,-19.823168,-19.912352,-20.931889,-19.850521,-20.846365,-22.857687,-24.199137,-20.224098,-19.866995,-19.835033,-20.169407,-20.950867,-23.393291,-24.555634,-23.34482,-24.209957,-24.501991,-23.970528,-23.230047,-22.22082,-22.5414,-20.431847,-15.571197,-15.871857,-17.765661,-19.231632,-19.944973,-20.263533,-20.576881,-20.90467,-21.134758,-20.93017,-20.555214,-20.807201,-20.910648,-21.124884,-20.889202,-17.703045,-18.956274,-19.654129,-20.117561,-20.528301,-20.895699,-15.253111,-15.580466,-17.622726,-19.126778,-19.857933,-20.188953,-20.510538,-20.851952,-21.097311,-20.903435,-20.488487,-20.744354,-20.858398,-21.087124,-20.863113,-17.558731,-18.844881,-19.563053,-20.037825,-20.460564,-20.843012,-19.448196,-20.163942,-21.215977,-22.505592,-23.233093
28,2.220446E-16,1.83600681E10,0.96600956,9194556,-17.54382,-17.632133,-18.552946,-19.70919,-20.313786,-20.582077,-20.881845,-21.20691,-21.452904,-21.278404,-20.862137,-21.098974,-21.213312,-21.442959,-21.241648,-18.499779,-19.487242,-20.03459,-20.45953,-20.833872,-21.19883,-20.305714,-20.710825,-20.344496,-20.998465,-22.08186,-20.926682,-21.994516,-24.102636,-25.288666,-20.682476,-20.378855,-20.58046,-21.19422,-22.100163,-24.60698,-25.520067,-24.567608,-25.301783,-25.462397,-24.863558,-24.100328,-23.083424,-23.40459,-21.29821,-17.713724,-17.809034,-18.68806,-19.82676,-20.419207,-20.675766,-20.967194,-21.274328,-21.500725,-21.311996,-20.948029,-21.17894,-21.280354,-21.491274,-21.274574,-18.635588,-19.608084,-20.143745,-20.558168,-20.920383,-21.266285,-17.027628,-17.103088,-18.174362,-19.391384,-20.044397,-20.351822,-20.683876,-21.064913,-21.356962,-21.214657,-20.66115,-20.924526,-21.07297,-21.345652,-21.17942,-18.119125,-19.157192,-19.749208,-20.212545,-20.632301,-21.05655,-20.297703,-21.030947,-22.07969,-23.368643,-24.102695
28,2.220446E-16,2.69766881E10,2.117681,8559377,-18.993399,-19.06074,-19.672853,-20.591986,-21.06731,-21.257004,-21.517242,-21.793453,-22.004837,-21.813454,-21.499695,-21.708153,-21.799515,-21.995918,-21.777205,-19.624563,-20.416435,-20.81632,-21.170658,-21.474764,-21.786196,-20.842916,-21.242414,-20.873491,-21.700949,-22.783817,-21.630116,-22.714325,-24.58691,-25.735025,-21.210777,-20.909044,-21.161858,-21.864796,-22.810377,-25.03983,-26.11052,-24.999767,-25.746418,-26.044464,-25.605865,-24.93156,-23.979149,-24.287607,-22.260254,-19.054737,-19.128424,-19.719881,-20.63922,-21.113766,-21.3014,-21.55844,-21.825504,-22.026102,-21.826931,-21.541285,-21.747023,-21.831154,-22.017498,-21.790285,-19.671852,-20.463305,-20.86409,-21.215832,-21.51632,-21.818153,-18.16804,-18.211666,-19.048012,-20.061848,-20.610172,-20.857452,-21.169424,-21.537197,-21.831705,-21.699825,-21.148035,-21.393309,-21.546192,-21.820528,-21.666773,-18.99655,-19.868767,-20.330183,-20.746527,-21.119972,-21.530321,-21.26691,-21.997564,-23.018236,-24.25314,-24.936262
28,2.220446E-16,2.32878203E10,1.6706765,12638128,-17.36363,-17.595701,-19.039373,-20.30829,-20.918285,-21.176498,-21.462536,-21.768927,-22.002024,-21.829493,-21.443445,-21.67078,-21.774733,-21.9924,-21.795174,-18.982174,-20.078497,-20.645767,-21.057554,-21.416014,-21.763191,-20.940132,-21.298428,-20.956423,-21.833252,-22.952421,-21.759674,-22.863115,-24.78489,-25.987333,-21.26728,-20.986063,-21.302336,-22.016243,-22.969206,-25.271955,-26.28434,-25.230545,-25.999067,-26.225718,-25.666489,-24.914114,-23.899582,-24.220943,-22.112982,-17.610441,-17.833855,-19.19566,-20.4301,-21.021921,-21.265219,-21.539099,-21.825033,-22.038914,-21.85408,-21.520708,-21.739017,-21.830427,-22.029835,-21.819117,-19.139454,-20.206308,-20.75525,-21.15266,-21.494352,-21.819195,-16.535599,-16.871807,-18.578152,-19.942646,-20.594452,-20.896046,-21.207207,-21.565762,-21.855005,-21.724201,-21.185831,-21.433464,-21.57296,-21.84418,-21.691921,-18.517694,-19.695116,-20.315022,-20.757786,-21.157948,-21.560587,-21.11574,-21.845015,-22.895681,-24.184929,-24.916798
28,2.220446E-16,1.28797747E10,1.2056617,8696149,-17.865692,-17.934723,-18.774776,-19.782629,-20.281942,-20.487482,-20.743748,-21.000355,-21.220688,-21.034473,-20.728014,-20.917126,-21.00517,-21.212244,-20.999146,-18.72362,-19.598278,-20.026222,-20.393661,-20.699707,-20.996891,-20.057964,-20.474833,-20.087383,-20.947098,-22.062166,-20.867508,-21.999863,-23.799988,-24.867474,-20.435493,-20.123629,-20.39806,-21.11281,-22.093512,-24.215525,-25.257353,-24.178865,-24.87864,-25.190056,-24.812742,-24.183723,-23.268328,-23.568964,-21.585165,-18.336927,-18.42849,-19.0924,-20.041609,-20.495073,-20.666943,-20.895205,-21.107822,-21.292723,-21.080666,-20.88091,-21.051554,-21.111591,-21.28518,-21.044224,-19.043005,-19.86796,-20.257126,-20.587711,-20.854946,-21.104538,-17.795557,-17.863752,-18.720785,-19.739704,-20.249506,-20.461847,-20.722263,-20.985342,-21.210287,-21.026768,-20.705997,-20.899147,-20.990433,-21.201777,-20.991682,-18.669285,-19.552685,-19.990507,-20.364859,-20.677824,-20.981792,-20.612333,-21.32569,-22.331987,-23.535755,-24.189476
28,2.220446E-16,3.00934062E10,0.47571543,8723902,-15.274156,-15.796641,-18.147968,-19.724688,-20.483086,-20.830368,-21.164566,-21.551039,-21.819613,-21.644724,-21.139767,-21.429703,-21.558508,-21.808,-21.60662,-18.082808,-19.43464,-20.181879,-20.671795,-21.115437,-21.541534,-20.532373,-21.026197,-20.613878,-20.674314,-21.705551,-20.607418,-21.618572,-24.069134,-25.193577,-20.998684,-20.656898,-20.625626,-20.933762,-21.724262,-24.591145,-25.250305,-24.557087,-25.20865,-25.199957,-24.422934,-23.55587,-22.455196,-22.792904,-20.580101,-15.662971,-16.109886,-18.306671,-19.866821,-20.613508,-20.952208,-21.282877,-21.652884,-21.897617,-21.701723,-21.258745,-21.544697,-21.659101,-21.886528,-21.662537,-18.24266,-19.581741,-20.314661,-20.797302,-21.23391,-21.643488,-15.314298,-15.789758,-18.09783,-19.670687,-20.43521,-20.786861,-21.1305,-21.52441,-21.802977,-21.63335,-21.105556,-21.398302,-21.531902,-21.790947,-21.595573,-18.03254,-19.380022,-20.130625,-20.627266,-21.079214,-21.515945,-19.56684,-20.305954,-21.39319,-22.754902,-23.555511
28,2.220446E-16,1.22246554E10,0.9603129,9803024,-17.951515,-17.996588,-18.705126,-19.684408,-20.16369,-20.368404,-20.631947,-20.896828,-21.122332,-20.935137,-20.616089,-20.810165,-20.901869,-21.113422,-20.898762,-18.65357,-19.497562,-19.917467,-20.27491,-20.586765,-20.892782,-19.902695,-20.354795,-19.951916,-20.608107,-21.718424,-20.517616,-21.665524,-23.661364,-24.747974,-20.313742,-19.992392,-20.156517,-20.765564,-21.756218,-24.107298,-25.046762,-24.070597,-24.761093,-24.988173,-24.53025,-23.861465,-22.918648,-23.225183,-21.208532,-18.258781,-18.32412,-18.93481,-19.88126,-20.335094,-20.51704,-20.761114,-20.991611,-21.18602,-20.97705,-20.746847,-20.925686,-20.995451,-21.17783,-20.93963,-18.884653,-19.701088,-20.099415,-20.433342,-20.718512,-20.987427,-17.658031,-17.699095,-18.509798,-19.536703,-20.05251,-20.280437,-20.56093,-20.850145,-21.09297,-20.9156,-20.544182,-20.749218,-20.855524,-21.083605,-20.879608,-18.456635,-19.340332,-19.792894,-20.176893,-20.51334,-20.846037,-20.22964,-20.946692,-21.96364,-23.190968,-23.86653
28,2.220446E-16,1.40892918E10,2.015116,8873580,-17.709696,-17.803234,-18.78204,-19.866793,-20.41102,-20.647726,-20.925873,-21.243128,-21.504848,-21.3757,-20.907322,-21.127016,-21.250366,-21.49442,-21.344732,-18.729595,-19.665043,-20.147747,-20.538918,-20.88059,-21.237255,-20.752289,-20.962696,-20.719267,-21.889608,-23.043978,-21.801403,-22.95335,-25.128292,-26.203196,-20.946274,-20.735695,-21.250357,-22.062796,-23.061783,-25.610575,-26.315002,-25.577358,-26.21767,-26.258009,-25.55979,-24.743658,-23.68955,-24.01755,-21.871477,-17.852896,-17.949833,-18.89225,-19.943514,-20.491112,-20.723265,-21.009052,-21.318968,-21.566269,-21.42557,-20.991121,-21.20994,-21.325533,-21.55668,-21.393696,-18.840614,-19.747112,-20.220623,-20.617882,-20.962042,-21.313204,-17.563822,-17.649723,-18.608337,-19.694511,-20.263,-20.51666,-20.808659,-21.146545,-21.428402,-21.317581,-20.789543,-21.018494,-21.154099,-21.417543,-21.287268,-18.555925,-19.48803,-19.9906,-20.4009,-20.761555,-21.140774,-20.85601,-21.601887,-22.663378,-23.980713,-24.744555
28,2.220446E-16,2.69129155E10,1.7832658,8894368,-18.145435,-18.199762,-19.0815,-20.152685,-20.731258,-20.987116,-21.289314,-21.629324,-21.893656,-21.732445,-21.26821,-21.509634,-21.637405,-21.88344,-21.696655,-19.029871,-19.947329,-20.448414,-20.87195,-21.240917,-21.62198,-20.768661,-21.180323,-20.808798,-21.504839,-22.611029,-21.421688,-22.55214,-24.559303,-25.665627,-21.149794,-20.845215,-21.048182,-21.675138,-22.645191,-25.015741,-25.984821,-24.978916,-25.677713,-25.918161,-25.461718,-24.791277,-23.848068,-24.154232,-22.139471,-18.73263,-18.804441,-19.464933,-20.451397,-20.971031,-21.181482,-21.450924,-21.739204,-21.96589,-21.780376,-21.43255,-21.649931,-21.74556,-21.956593,-21.743334,-19.415592,-20.260859,-20.708937,-21.085865,-21.40676,-21.732391,-18.524937,-18.591476,-19.385923,-20.426725,-20.971361,-21.195961,-21.47074,-21.76232,-21.985336,-21.795023,-21.451988,-21.672861,-21.768715,-21.97594,-21.757542,-19.335417,-20.22697,-20.70509,-21.093584,-21.426039,-21.755438,-21.153906,-21.877775,-22.893862,-24.12012,-24.795965
28,2.220446E-16,1.51604347E10,0.6078836,12157780,-17.086216,-17.185038,-18.263855,-19.48073,-20.127213,-20.405033,-20.713898,-21.038107,-21.277988,-21.087393,-20.69327,-20.934677,-21.044085,-21.268143,-21.048908,-18.209309,-19.244413,-19.835976,-20.277887,-20.664818,-21.03147,-20.039803,-20.493282,-20.090305,-20.658833,-21.7325,-20.592644,-21.65319,-23.464972,-24.698437,-20.45887,-20.129084,-20.280642,-20.863014,-21.754429,-23.935795,-25.139519,-23.891394,-24.707966,-25.075132,-24.673965,-24.019619,-23.083588,-23.388668,-21.378736,-17.354286,-17.474705,-18.472366,-19.653528,-20.268072,-20.5247,-20.813879,-21.107527,-21.322474,-21.115664,-20.794516,-21.022505,-21.112804,-21.313206,-21.076477,-18.418938,-19.425854,-19.988777,-20.406437,-20.767374,-21.100887,-16.598246,-16.700937,-17.973392,-19.278011,-19.972061,-20.28459,-20.615713,-20.976595,-21.23934,-21.06335,-20.592869,-20.852758,-20.983715,-21.228813,-21.025488,-17.916128,-19.027617,-19.665022,-20.142946,-20.564001,-20.96908,-20.409933,-21.117002,-22.132761,-23.354593,-24.024681
28,2.220446E-16,1.37047828E10,1.4600879,2566862,-17.267195,-17.38413,-18.503338,-19.651041,-20.231472,-20.493746,-20.790533,-21.126396,-21.386541,-21.233273,-20.772154,-21.001154,-21.13389,-21.376865,-21.199913,-18.449244,-19.442745,-19.952448,-20.375322,-20.74107,-21.12032,-20.365067,-20.718086,-20.37388,-21.3396,-22.451822,-21.266516,-22.367495,-24.080065,-25.247837,-20.687052,-20.403934,-20.76728,-21.529173,-22.471575,-24.518377,-25.67032,-24.47636,-25.257832,-25.602493,-25.171614,-24.489529,-23.529703,-23.839298,-21.801888,-18.294958,-18.407036,-19.208534,-20.198761,-20.671396,-20.850876,-21.086504,-21.317314,-21.502337,-21.30528,-21.072693,-21.25096,-21.32163,-21.49458,-21.269836,-19.159058,-20.019436,-20.429834,-20.768501,-21.044918,-21.31234,-17.254086,-17.378607,-18.474222,-19.611555,-20.181501,-20.441032,-20.737583,-21.0774,-21.348583,-21.207579,-20.719719,-20.94594,-21.08502,-21.338835,-21.175001,-18.420448,-19.40596,-19.908794,-20.323483,-20.687586,-21.071362,-20.809893,-21.538494,-22.56338,-23.80499,-24.494059
28,2.220446E-16,1.4314069E10,1.7009628,8717752,-18.50325,-18.547703,-19.188286,-20.086582,-20.538816,-20.70706,-20.958786,-21.218473,-21.437904,-21.268929,-20.942085,-21.132292,-21.22465,-21.428858,-21.234907,-19.1393,-19.91497,-20.287302,-20.633461,-20.915537,-21.214218,-20.494553,-20.783386,-20.479984,-21.644926,-22.790213,-21.559595,-22.71794,-24.691833,-25.743689,-20.757845,-20.505121,-20.960505,-21.789862,-22.816038,-25.137949,-25.94455,-25.103764,-25.75756,-25.882647,-25.29138,-24.53867,-23.531752,-23.8503,-21.764103,-18.458097,-18.506071,-19.138899,-20.042542,-20.495066,-20.66425,-20.916134,-21.17591,-21.404152,-21.243849,-20.900124,-21.087612,-21.181795,-21.3946,-21.21026,-19.089407,-19.86839,-20.24667,-20.589848,-20.872032,-21.17218,-18.261604,-18.304525,-19.058401,-20.006319,-20.487848,-20.674131,-20.93836,-21.213348,-21.4384,-21.270994,-20.92087,-21.120474,-21.219694,-21.429111,-21.237,-19.008083,-19.827099,-20.226551,-20.592245,-20.893322,-21.208899,-20.754223,-21.498367,-22.53887,-23.814472,-24.541426
28,2.220446E-16,1.06073334E10,0.33579582,11013274,-16.598303,-16.74387,-17.934755,-19.169365,-19.801676,-20.068378,-20.367819,-20.679134,-20.903732,-20.705381,-20.34823,-20.585737,-20.684958,-20.893858,-20.666704,-17.879314,-18.93553,-19.51761,-19.946527,-20.319447,-20.670467,-19.619532,-20.0891,-19.677755,-20.222792,-21.294474,-20.164368,-21.214254,-23.03525,-24.206459,-20.054415,-19.718336,-19.843065,-20.425266,-21.314104,-23.496655,-24.547611,-23.45568,-24.21762,-24.483227,-23.976377,-23.259325,-22.27533,-22.5898,-20.526054,-16.800253,-16.949469,-18.048397,-19.25599,-19.868078,-20.122347,-20.411282,-20.706804,-20.920355,-20.715271,-20.392345,-20.62222,-20.712097,-20.910736,-20.676285,-17.994019,-19.027443,-19.591654,-20.005566,-20.364185,-20.698374,-15.988734,-16.179781,-17.610378,-18.94813,-19.620045,-19.925875,-20.246948,-20.597141,-20.852203,-20.672173,-20.225496,-20.481253,-20.603704,-20.841562,-20.634378,-17.552122,-18.698233,-19.330797,-19.786585,-20.195965,-20.588594,-19.534086,-20.261333,-21.29423,-22.55464,-23.263084
28,2.220446E-16,1.21309829E10,0.3626223,11048306,-16.452219,-16.56888,-17.791916,-19.079165,-19.75673,-20.053019,-20.3712,-20.713423,-20.957245,-20.767075,-20.348991,-20.60577,-20.720337,-20.947214,-20.72898,-17.735577,-18.830235,-19.457747,-19.918316,-20.321575,-20.704327,-19.65723,-20.145588,-19.724974,-20.13494,-21.1835,-20.077559,-21.10876,-22.871712,-24.099077,-20.110643,-19.767527,-19.832321,-20.34407,-21.206593,-23.332026,-24.564348,-23.287415,-24.108166,-24.501286,-24.123034,-23.480833,-22.552864,-22.85707,-20.853909,-16.840004,-16.95376,-18.014763,-19.242548,-19.887651,-20.15836,-20.457035,-20.769716,-20.991549,-20.787632,-20.436024,-20.679764,-20.775917,-20.982023,-20.748947,-17.960312,-19.003473,-19.599012,-20.034468,-20.41,-20.760729,-16.132456,-16.238379,-17.544163,-18.869864,-19.589642,-19.912233,-20.255428,-20.635311,-20.909986,-20.737776,-20.231192,-20.506794,-20.643242,-20.899261,-20.700489,-17.486423,-18.611067,-19.274914,-19.767124,-20.202456,-20.62638,-19.89285,-20.592962,-21.606348,-22.82307,-23.486095
28,2.220446E-16,2.00606065E10,0.74831676,12744881,-16.870726,-17.128931,-18.592655,-19.856438,-20.477043,-20.745173,-21.03,-21.299713,-21.512415,-21.307,-21.012642,-21.224052,-21.304886,-21.50383,-21.269712,-18.534737,-19.621191,-20.203804,-20.621483,-20.982372,-21.29434,-20.257204,-20.710182,-20.300325,-20.972837,-22.053198,-20.912764,-21.96189,-23.777216,-24.980211,-20.669546,-20.337399,-20.537039,-21.178003,-22.067232,-24.25142,-25.31146,-24.209074,-24.9914,-25.250353,-24.712942,-23.967865,-22.957727,-23.27795,-21.175243,-17.036316,-17.265114,-18.642036,-19.886248,-20.499853,-20.763134,-21.045637,-21.308897,-21.518335,-21.31044,-21.028156,-21.236818,-21.314281,-21.509804,-21.273085,-18.58507,-19.65389,-20.227491,-20.641457,-20.998573,-21.303503,-16.081556,-16.453238,-18.258781,-19.627018,-20.282139,-20.577124,-20.875372,-21.179768,-21.429804,-21.248512,-20.855997,-21.08227,-21.18626,-21.419983,-21.21257,-18.197084,-19.375744,-20.004702,-20.44124,-20.826538,-21.174753,-20.173292,-20.907267,-21.956152,-23.242079,-23.970903
28,2.220446E-16,1.31758121E10,1.0994627,9796767,-17.893293,-18.020779,-18.954178,-20.015352,-20.532312,-20.730421,-20.976675,-21.220882,-21.408554,-21.21092,-20.960508,-21.150326,-21.225546,-21.400454,-21.175678,-18.902714,-19.81979,-20.279793,-20.639463,-20.934065,-21.214712,-20.263939,-20.64861,-20.283503,-21.204895,-22.303085,-21.140738,-22.22054,-24.041985,-25.19062,-20.612305,-20.31638,-20.63177,-21.382324,-22.322254,-24.4972,-25.5296,-24.457436,-25.202177,-25.462082,-24.974339,-24.274948,-23.30977,-23.620523,-21.582155,-17.907034,-18.034058,-18.96193,-20.01995,-20.535912,-20.733074,-20.978712,-21.222418,-21.409441,-21.21147,-20.962572,-21.15207,-21.227057,-21.40134,-21.176216,-18.910576,-19.824722,-20.283615,-20.642567,-20.936218,-21.216242,-17.219358,-17.323904,-18.422056,-19.572634,-20.161278,-20.41458,-20.70908,-21.036116,-21.292406,-21.137384,-20.689941,-20.917177,-21.043427,-21.282576,-21.104239,-18.367546,-19.359806,-19.88342,-20.299635,-20.660194,-21.029854,-20.589703,-21.318714,-22.342829,-23.585505,-24.279243
